"","non-stroke_rep1","non-stroke_rep2","non-stroke_rep3","stroke_rep1","stroke_rep2","stroke_rep3","stroke_rep4","stroke_rep5"
"NPIPB4",1.26571047496452,1.19142658561296,1.63947828419571,1.87541977184773,1.68821295362824,4.92170608354174,4.42987151593145,0
"ZNF829",2.53142094992904,5.95713292806478,1.63947828419571,1.87541977184773,0,1.23042652088543,1.10746787898286,0
"THNSL1",2.53142094992904,2.38285317122591,1.63947828419571,3.75083954369546,1.68821295362824,1.23042652088543,12.1821466688115,0
"TRIM69",7.59426284978712,13.1056924417425,4.91843485258712,5.62625931554319,11.8174906753977,3.07606630221359,2.21493575796572,2.55739408186959
"ATP6V0C",27.8456304492194,20.2542519554203,32.7895656839141,45.0100745243455,42.2053238407059,32.606302803464,22.7030915191487,7.67218224560877
"LAMP1",15.1885256995742,15.4885456129684,9.83686970517423,15.0033581747818,10.1292777217694,15.3803315110679,23.8105593981315,17.9017585730871
"POMK",1.26571047496452,2.38285317122591,3.27895656839141,9.37709885923866,0,4.30649282309902,5.53733939491431,2.55739408186959
"LINC00839",3.79713142489356,0,0,11.2525186310864,1.68821295362824,3.07606630221359,1.66120181847429,2.55739408186959
"C16orf54",1.26571047496452,0,0,0,1.68821295362824,0.615213260442717,1.10746787898286,5.11478816373918
"KLHDC8B",1.26571047496452,0,0,3.75083954369546,1.68821295362824,1.23042652088543,1.10746787898286,0
"KLHL34",6.3285523748226,1.19142658561296,0,3.75083954369546,3.37642590725647,4.30649282309902,0,7.67218224560877
"SETD4",5.06284189985808,0,6.55791313678282,0,1.68821295362824,0.615213260442717,2.76866969745716,2.55739408186959
"PTCH1",6.3285523748226,9.53141268490365,6.55791313678282,9.37709885923866,3.37642590725647,4.92170608354174,3.32240363694859,7.67218224560877
"RTN4RL1",6.3285523748226,2.38285317122591,4.91843485258712,3.75083954369546,23.6349813507953,5.53691934398445,3.87613757644002,2.55739408186959
"NKAIN3",1.26571047496452,1.19142658561296,3.27895656839141,0,0,2.46085304177087,8.8597430318629,2.55739408186959
"RNPC3",6.3285523748226,10.7228392705166,9.83686970517423,3.75083954369546,1.68821295362824,7.99777238575532,14.3970824267772,7.67218224560877
"ZNF267",1.26571047496452,3.57427975683887,4.91843485258712,3.75083954369546,8.44106476814118,1.23042652088543,3.87613757644002,5.11478816373918
"IRS2",24.0484990243259,29.7856646403239,18.0342611261528,28.131296577716,47.2699627015906,38.1432221474485,13.8433484872858,10.2295763274784
"BICD2",2.53142094992904,11.9142658561296,3.27895656839141,9.37709885923866,11.8174906753977,11.6890519484116,2.21493575796572,7.67218224560877
"TMLHE",3.79713142489356,2.38285317122591,4.91843485258712,3.75083954369546,0,6.15213260442717,4.98360545542288,7.67218224560877
"SLITRK2",16.4542361745388,26.211384883485,9.83686970517423,11.2525186310864,8.44106476814118,12.3042652088543,34.8852381879602,17.9017585730871
"RASA3",0,9.53141268490365,8.19739142097853,0,5.06463886088471,7.99777238575532,5.53733939491431,2.55739408186959
"LRCH3",10.1256837997162,7.14855951367774,4.91843485258712,5.62625931554319,10.1292777217694,7.99777238575532,4.98360545542288,2.55739408186959
"NDUFA13",2.53142094992904,7.14855951367774,9.83686970517423,5.62625931554319,10.1292777217694,12.9194784692971,6.64480727389717,5.11478816373918
"ZNF566",1.26571047496452,2.38285317122591,4.91843485258712,1.87541977184773,1.68821295362824,2.46085304177087,6.64480727389717,10.2295763274784
"ZNF529",6.3285523748226,11.9142658561296,6.55791313678282,3.75083954369546,6.75285181451294,4.30649282309902,8.30600909237146,7.67218224560877
"ZNF284",0,2.38285317122591,4.91843485258712,0,3.37642590725647,1.23042652088543,0,0
"DLEU7",2.53142094992904,2.38285317122591,0,0,0,1.23042652088543,1.10746787898286,0
"MATN1-AS1",1.26571047496452,0,0,1.87541977184773,1.68821295362824,3.07606630221359,0,0
"AIDA",11.3913942746807,8.3399860992907,4.91843485258712,13.1279384029341,3.37642590725647,7.38255912531261,8.30600909237146,12.786970409348
"CDIN1",0,2.38285317122591,3.27895656839141,0,0,1.23042652088543,0,0
"ZPBP2",1.26571047496452,0,0,0,1.68821295362824,0,0,2.55739408186959
"GSAP",3.79713142489356,1.19142658561296,6.55791313678282,13.1279384029341,5.06463886088471,3.6912795626563,6.09107333440574,7.67218224560877
"AGBL4",7.59426284978712,3.57427975683887,1.63947828419571,5.62625931554319,0,2.46085304177087,2.76866969745716,0
"CYP2R1",1.26571047496452,5.95713292806478,0,0,1.68821295362824,0,1.10746787898286,2.55739408186959
"LRRC70",0,0,1.63947828419571,0,1.68821295362824,0.615213260442717,0,5.11478816373918
"ANKRD46",25.3142094992904,20.2542519554203,14.7553045577613,5.62625931554319,6.75285181451294,11.0738386879689,16.6120181847429,2.55739408186959
"PIP5K1C",29.1113409241839,26.211384883485,29.5106091155227,24.3804570340205,48.9581756552189,36.2975823661203,18.2732200032172,7.67218224560877
"ZBTB6",5.06284189985808,5.95713292806478,6.55791313678282,0,1.68821295362824,1.84563978132815,5.53733939491431,10.2295763274784
"C2orf76",2.53142094992904,1.19142658561296,0,0,3.37642590725647,1.23042652088543,0,0
"POLR3C",3.79713142489356,1.19142658561296,4.91843485258712,5.62625931554319,5.06463886088471,4.30649282309902,4.42987151593145,2.55739408186959
"WWOX",0,1.19142658561296,3.27895656839141,0,0,3.6912795626563,2.76866969745716,0
"CENATAC",5.06284189985808,3.57427975683887,0,0,1.68821295362824,5.53691934398445,4.98360545542288,0
"BCL9L",1.26571047496452,3.57427975683887,0,5.62625931554319,10.1292777217694,6.76734586486989,4.98360545542288,5.11478816373918
"POLR1D",0,7.14855951367774,6.55791313678282,5.62625931554319,3.37642590725647,3.07606630221359,2.21493575796572,10.2295763274784
"KIF18B",0,1.19142658561296,3.27895656839141,0,0,0.615213260442717,0,2.55739408186959
"ZNRF1",5.06284189985808,4.76570634245183,3.27895656839141,3.75083954369546,1.68821295362824,2.46085304177087,4.42987151593145,0
"SAPCD2",2.53142094992904,1.19142658561296,1.63947828419571,3.75083954369546,0,1.84563978132815,0,2.55739408186959
"MTARC1",1.26571047496452,9.53141268490365,3.27895656839141,9.37709885923866,6.75285181451294,2.46085304177087,3.87613757644002,0
"SOWAHB",5.06284189985808,4.76570634245183,1.63947828419571,0,1.68821295362824,2.46085304177087,2.21493575796572,2.55739408186959
"BLOC1S4",0,0,0,1.87541977184773,3.37642590725647,1.23042652088543,0.553733939491431,0
"ZNF749",0,0,0,0,3.37642590725647,2.46085304177087,3.32240363694859,0
"KLHL32",10.1256837997162,9.53141268490365,16.3947828419571,1.87541977184773,0,3.6912795626563,11.0746787898286,0
"MRTFB",88.5997332475164,88.1655673353588,67.2186096520239,30.0067163495637,50.6463886088471,34.4519425847922,44.2987151593145,38.3609112280439
"ZNF17",2.53142094992904,0,1.63947828419571,0,3.37642590725647,2.46085304177087,0,0
"GPAT2",0,1.19142658561296,1.63947828419571,0,0,0.615213260442717,2.21493575796572,0
"TOR3A",15.1885256995742,16.6799721985814,24.5921742629356,41.2592349806501,13.5057036290259,25.8389569385941,3.87613757644002,46.0330934736526
"GABRA5",22.7827885493614,15.4885456129684,6.55791313678282,3.75083954369546,15.1939165826541,4.92170608354174,10.5209448503372,5.11478816373918
"PPP1CC",26.5799199742549,17.8713987841944,18.0342611261528,5.62625931554319,6.75285181451294,12.3042652088543,26.5792290955887,17.9017585730871
"ZNF555",3.79713142489356,1.19142658561296,1.63947828419571,3.75083954369546,1.68821295362824,3.6912795626563,2.76866969745716,0
"NAP1L3",17.7199466495033,10.7228392705166,16.3947828419571,11.2525186310864,8.44106476814118,23.993317157266,65.3406048599889,20.4591526549567
"PRELID2",1.26571047496452,1.19142658561296,1.63947828419571,3.75083954369546,1.68821295362824,1.84563978132815,0,0
"BACE1",12.6571047496452,13.1056924417425,22.9526959787399,9.37709885923866,15.1939165826541,15.9955447715106,18.8269539427087,5.11478816373918
"THBS2",8.85997332475164,1.19142658561296,6.55791313678282,1.87541977184773,3.37642590725647,7.99777238575532,4.98360545542288,10.2295763274784
"RXRA",6.3285523748226,5.95713292806478,6.55791313678282,7.50167908739092,6.75285181451294,16.6107580319534,3.32240363694859,5.11478816373918
"ANKRD37",2.53142094992904,0,3.27895656839141,1.87541977184773,0,1.23042652088543,1.66120181847429,2.55739408186959
"ZNF75D",0,1.19142658561296,1.63947828419571,1.87541977184773,6.75285181451294,1.23042652088543,1.66120181847429,2.55739408186959
"CYP4X1",2.53142094992904,0,0,3.75083954369546,0,1.23042652088543,6.09107333440574,0
"KRT10",0,1.19142658561296,0,0,1.68821295362824,2.46085304177087,1.10746787898286,0
"CCDC30",3.79713142489356,2.38285317122591,3.27895656839141,1.87541977184773,5.06463886088471,6.76734586486989,5.53733939491431,5.11478816373918
"NKRF",5.06284189985808,1.19142658561296,9.83686970517423,3.75083954369546,6.75285181451294,12.3042652088543,10.5209448503372,0
"GLDN",10.1256837997162,3.57427975683887,3.27895656839141,3.75083954369546,1.68821295362824,3.07606630221359,7.1985412133886,5.11478816373918
"KPNA4",35.4398932990065,15.4885456129684,29.5106091155227,11.2525186310864,5.06463886088471,24.6085304177087,31.0091006115201,17.9017585730871
"ZNF501",0,1.19142658561296,0,1.87541977184773,1.68821295362824,0,0.553733939491431,0
"ZNF197",12.6571047496452,2.38285317122591,6.55791313678282,3.75083954369546,5.06463886088471,4.92170608354174,2.21493575796572,2.55739408186959
"FAM228A",0,1.19142658561296,0,0,1.68821295362824,0,0.553733939491431,2.55739408186959
"NAP1L2",20.2513675994323,16.6799721985814,16.3947828419571,26.2558768058682,30.3878331653083,22.7628906363805,47.0673848567716,7.67218224560877
"RPS23",35.4398932990065,15.4885456129684,18.0342611261528,18.7541977184773,6.75285181451294,18.4563978132815,10.5209448503372,12.786970409348
"GNG2",29.1113409241839,28.594238054711,27.871130831327,7.50167908739092,8.44106476814118,9.22819890664076,7.75227515288003,2.55739408186959
"BTN3A2",2.53142094992904,0,1.63947828419571,3.75083954369546,3.37642590725647,1.84563978132815,1.10746787898286,2.55739408186959
"PCLO",108.851100846949,106.036966119553,109.845045041112,48.760914068041,42.2053238407059,73.2103779926833,143.417090328281,25.5739408186959
"RGS7BP",27.8456304492194,32.1685178115498,26.2316525471313,18.7541977184773,10.1292777217694,19.6868243341669,12.7358806083029,12.786970409348
"INSIG1",12.6571047496452,10.7228392705166,14.7553045577613,5.62625931554319,1.68821295362824,10.4586254275262,5.53733939491431,10.2295763274784
"MYT1L",62.0198132732615,52.4227697669701,19.6737394103485,41.2592349806501,37.1406849798212,36.2975823661203,28.7941648535544,15.3443644912175
"ZNF396",0,1.19142658561296,1.63947828419571,0,3.37642590725647,3.6912795626563,1.66120181847429,15.3443644912175
"TMEM222",2.53142094992904,2.38285317122591,0,0,0,3.07606630221359,6.09107333440574,2.55739408186959
"ARHGAP30",0,3.57427975683887,4.91843485258712,0,5.06463886088471,2.46085304177087,1.66120181847429,0
"SEPTIN10",3.79713142489356,1.19142658561296,4.91843485258712,0,1.68821295362824,3.6912795626563,3.32240363694859,2.55739408186959
"FAM86B1",1.26571047496452,0,1.63947828419571,0,0,1.84563978132815,7.75227515288003,0
"CYP4F3",1.26571047496452,1.19142658561296,0,0,0,1.23042652088543,0,0
"SMYD4",1.26571047496452,2.38285317122591,3.27895656839141,1.87541977184773,3.37642590725647,1.23042652088543,1.66120181847429,5.11478816373918
"GPATCH8",3.79713142489356,11.9142658561296,6.55791313678282,3.75083954369546,15.1939165826541,7.38255912531261,12.7358806083029,2.55739408186959
"CEACAM19",2.53142094992904,0,0,0,3.37642590725647,1.84563978132815,1.10746787898286,0
"NF2",12.6571047496452,15.4885456129684,8.19739142097853,5.62625931554319,20.2585554435388,28.299809980365,6.09107333440574,10.2295763274784
"SMIM29",5.06284189985808,0,3.27895656839141,5.62625931554319,0,4.92170608354174,3.87613757644002,2.55739408186959
"UBE2H",18.9856571244678,26.211384883485,16.3947828419571,9.37709885923866,8.44106476814118,17.8411845528388,13.8433484872858,5.11478816373918
"MIR22HG",3.79713142489356,0,3.27895656839141,1.87541977184773,5.06463886088471,2.46085304177087,0.553733939491431,5.11478816373918
"KTN1-AS1",1.26571047496452,0,0,1.87541977184773,1.68821295362824,0.615213260442717,1.10746787898286,2.55739408186959
"KATNA1",1.26571047496452,1.19142658561296,0,0,0,2.46085304177087,1.10746787898286,2.55739408186959
"ARAP1",1.26571047496452,4.76570634245183,4.91843485258712,5.62625931554319,5.06463886088471,7.38255912531261,6.09107333440574,0
"KIF24",0,1.19142658561296,0,0,0,1.23042652088543,1.10746787898286,0
"PDE2A",30.3770513991485,19.0628253698073,11.4763479893699,33.7575558932592,33.7642590725647,20.9172508550524,44.8524490988059,17.9017585730871
"CARMIL3",0,3.57427975683887,1.63947828419571,3.75083954369546,1.68821295362824,2.46085304177087,4.42987151593145,2.55739408186959
"PRR5",0,0,1.63947828419571,0,0,1.23042652088543,1.10746787898286,0
"ZFP91",20.2513675994323,15.4885456129684,18.0342611261528,11.2525186310864,10.1292777217694,12.9194784692971,4.42987151593145,0
"C17orf58",0,0,1.63947828419571,1.87541977184773,0,1.23042652088543,1.10746787898286,0
"BCDIN3D",1.26571047496452,1.19142658561296,0,0,0,0,2.21493575796572,0
"LYRM7",17.7199466495033,3.57427975683887,11.4763479893699,9.37709885923866,6.75285181451294,6.15213260442717,4.98360545542288,7.67218224560877
"CCDC73",1.26571047496452,0,3.27895656839141,0,3.37642590725647,0.615213260442717,0,5.11478816373918
"BCR",12.6571047496452,16.6799721985814,9.83686970517423,15.0033581747818,21.9467683971671,38.1432221474485,19.3806878822001,15.3443644912175
"MPPED1",11.3913942746807,11.9142658561296,8.19739142097853,15.0033581747818,16.8821295362824,23.993317157266,8.30600909237146,15.3443644912175
"SPIN4",5.06284189985808,1.19142658561296,0,0,0,0.615213260442717,1.66120181847429,2.55739408186959
"SPIN2B",0,0,0,1.87541977184773,1.68821295362824,1.23042652088543,2.21493575796572,0
"FOXE3",0,1.19142658561296,0,3.75083954369546,1.68821295362824,0,0,0
"HYAL3",0,2.38285317122591,0,3.75083954369546,0,1.23042652088543,1.10746787898286,0
"ZNF397",7.59426284978712,5.95713292806478,11.4763479893699,7.50167908739092,13.5057036290259,7.38255912531261,6.09107333440574,12.786970409348
"ZSCAN30",7.59426284978712,3.57427975683887,4.91843485258712,7.50167908739092,1.68821295362824,3.6912795626563,0.553733939491431,0
"TPCN1",5.06284189985808,11.9142658561296,6.55791313678282,7.50167908739092,0,12.3042652088543,10.5209448503372,5.11478816373918
"HEXIM1",5.06284189985808,4.76570634245183,3.27895656839141,1.87541977184773,6.75285181451294,8.61298564619804,5.53733939491431,2.55739408186959
"TRABD2A",1.26571047496452,1.19142658561296,0,0,1.68821295362824,0.615213260442717,0.553733939491431,2.55739408186959
"PDZD7",3.79713142489356,0,0,1.87541977184773,1.68821295362824,3.07606630221359,2.21493575796572,5.11478816373918
"POFUT2",0,1.19142658561296,0,0,0,3.07606630221359,2.76866969745716,0
"MAPT",81.0054703977293,67.9113153799385,47.5448702416754,46.8854942961933,52.3346015624753,66.4430321278135,44.8524490988059,15.3443644912175
"TMEM17",1.26571047496452,2.38285317122591,0,1.87541977184773,0,2.46085304177087,2.21493575796572,0
"TNFRSF18",2.53142094992904,3.57427975683887,4.91843485258712,7.50167908739092,3.37642590725647,1.84563978132815,0.553733939491431,2.55739408186959
"RTN4RL2",2.53142094992904,0,0,3.75083954369546,30.3878331653083,2.46085304177087,1.10746787898286,0
"ZDHHC17",21.5170780743968,19.0628253698073,29.5106091155227,9.37709885923866,11.8174906753977,17.8411845528388,37.1001739459259,2.55739408186959
"ZNF395",0,4.76570634245183,9.83686970517423,5.62625931554319,11.8174906753977,7.99777238575532,3.32240363694859,10.2295763274784
"ZACN",0,2.38285317122591,3.27895656839141,0,11.8174906753977,0,0,2.55739408186959
"PPARA",11.3913942746807,7.14855951367774,6.55791313678282,0,1.68821295362824,3.07606630221359,5.53733939491431,10.2295763274784
"TMEM232",1.26571047496452,0,6.55791313678282,1.87541977184773,8.44106476814118,4.30649282309902,1.66120181847429,5.11478816373918
"LINC01551",2.53142094992904,2.38285317122591,3.27895656839141,5.62625931554319,3.37642590725647,4.30649282309902,1.66120181847429,10.2295763274784
"EFCAB6",1.26571047496452,1.19142658561296,0,1.87541977184773,1.68821295362824,1.84563978132815,3.32240363694859,0
"KANK3",0,0,0,1.87541977184773,0,0.615213260442717,1.10746787898286,2.55739408186959
"ESPN",0,0,0,0,5.06463886088471,1.84563978132815,1.66120181847429,0
"PTRH1",3.79713142489356,1.19142658561296,0,1.87541977184773,0,1.23042652088543,1.66120181847429,7.67218224560877
"SAMD7",0,1.19142658561296,4.91843485258712,3.75083954369546,18.5703424899106,4.30649282309902,0.553733939491431,23.0165467368263
"RPS19BP1",0,0,4.91843485258712,1.87541977184773,6.75285181451294,4.30649282309902,2.76866969745716,5.11478816373918
"C3orf70",7.59426284978712,20.2542519554203,19.6737394103485,9.37709885923866,8.44106476814118,8.61298564619804,5.53733939491431,2.55739408186959
"TEAD1",5.06284189985808,11.9142658561296,6.55791313678282,7.50167908739092,5.06463886088471,7.99777238575532,2.76866969745716,5.11478816373918
"PLCD1",0,0,0,0,0,4.92170608354174,2.21493575796572,2.55739408186959
"CCK",27.8456304492194,22.6371051266462,16.3947828419571,18.7541977184773,16.8821295362824,23.3781038968233,25.4717612166058,10.2295763274784
"ENTPD5",5.06284189985808,3.57427975683887,3.27895656839141,1.87541977184773,0,0,0,2.55739408186959
"MITF",0,1.19142658561296,3.27895656839141,0,0,1.23042652088543,4.42987151593145,0
"HEATR4",1.26571047496452,1.19142658561296,0,1.87541977184773,3.37642590725647,0,1.10746787898286,0
"NAP1L1",64.5512342231905,42.8913570820664,39.3474788206969,31.8821361214114,42.2053238407059,29.5302365012504,60.9107333440574,23.0165467368263
"CMC1",1.26571047496452,0,9.83686970517423,3.75083954369546,6.75285181451294,1.23042652088543,0.553733939491431,2.55739408186959
"SLIT1",35.4398932990065,25.0199582978721,29.5106091155227,20.629617490325,15.1939165826541,12.3042652088543,33.2240363694859,15.3443644912175
"LYPD6",2.53142094992904,3.57427975683887,1.63947828419571,3.75083954369546,5.06463886088471,1.84563978132815,0.553733939491431,0
"AKR1C1",0,0,4.91843485258712,1.87541977184773,1.68821295362824,0.615213260442717,0.553733939491431,10.2295763274784
"VSTM2B",1.26571047496452,0,3.27895656839141,0,6.75285181451294,1.84563978132815,3.87613757644002,5.11478816373918
"RNF220",8.85997332475164,8.3399860992907,9.83686970517423,3.75083954369546,10.1292777217694,8.61298564619804,3.87613757644002,0
"ANGPTL5",1.26571047496452,0,0,1.87541977184773,1.68821295362824,0,0,0
"SHTN1",18.9856571244678,19.0628253698073,11.4763479893699,11.2525186310864,3.37642590725647,9.84341216708347,28.7941648535544,12.786970409348
"ZNF546",1.26571047496452,2.38285317122591,3.27895656839141,9.37709885923866,1.68821295362824,3.6912795626563,1.66120181847429,0
"TSPYL4",35.4398932990065,32.1685178115498,24.5921742629356,22.5050372621728,27.0114072580518,33.8367293243494,40.9763115223659,7.67218224560877
"MT1X",1.26571047496452,3.57427975683887,8.19739142097853,3.75083954369546,1.68821295362824,6.15213260442717,2.21493575796572,0
"GCNT1",2.53142094992904,1.19142658561296,1.63947828419571,1.87541977184773,0,0,0,0
"SESTD1",34.174182824042,20.2542519554203,27.871130831327,18.7541977184773,10.1292777217694,11.0738386879689,21.0418897006744,12.786970409348
"FNBP1",7.59426284978712,11.9142658561296,13.1158262735656,9.37709885923866,3.37642590725647,19.0716110737242,13.2896145477943,10.2295763274784
"DYNC2H1",6.3285523748226,13.1056924417425,18.0342611261528,9.37709885923866,11.8174906753977,25.8389569385941,26.0254951560973,5.11478816373918
"MAGED4B",1.26571047496452,4.76570634245183,1.63947828419571,0,8.44106476814118,3.07606630221359,8.30600909237146,0
"RSBN1L",13.9228152246097,8.3399860992907,18.0342611261528,3.75083954369546,6.75285181451294,9.84341216708347,9.41347697135433,5.11478816373918
"WDR86",1.26571047496452,0,0,0,1.68821295362824,0.615213260442717,2.21493575796572,2.55739408186959
"EPOR",2.53142094992904,3.57427975683887,1.63947828419571,1.87541977184773,5.06463886088471,0.615213260442717,2.21493575796572,0
"DCC",5.06284189985808,9.53141268490365,6.55791313678282,1.87541977184773,1.68821295362824,6.76734586486989,9.41347697135433,5.11478816373918
"TAF9B",6.3285523748226,2.38285317122591,3.27895656839141,3.75083954369546,3.37642590725647,4.30649282309902,3.87613757644002,0
"PCDHB13",10.1256837997162,5.95713292806478,1.63947828419571,0,3.37642590725647,3.6912795626563,0.553733939491431,0
"MAGI2",31.642761874113,20.2542519554203,18.0342611261528,16.8787779466296,16.8821295362824,27.6845967199223,20.4881557611829,17.9017585730871
"LUZP2",8.85997332475164,14.2971190273555,6.55791313678282,3.75083954369546,1.68821295362824,3.6912795626563,9.96721091084576,2.55739408186959
"LHFPL3",2.53142094992904,1.19142658561296,3.27895656839141,0,1.68821295362824,1.84563978132815,9.41347697135433,7.67218224560877
"CHP1",15.1885256995742,17.8713987841944,9.83686970517423,16.8787779466296,10.1292777217694,16.6107580319534,12.1821466688115,15.3443644912175
"FPR3",2.53142094992904,0,1.63947828419571,1.87541977184773,1.68821295362824,0,0,0
"C11orf96",2.53142094992904,0,1.63947828419571,5.62625931554319,1.68821295362824,4.30649282309902,0.553733939491431,0
"KCNJ11",0,1.19142658561296,0,1.87541977184773,0,1.84563978132815,0.553733939491431,2.55739408186959
"COL4A1",2.53142094992904,2.38285317122591,3.27895656839141,5.62625931554319,1.68821295362824,1.84563978132815,2.21493575796572,5.11478816373918
"PTMA",11.3913942746807,25.0199582978721,11.4763479893699,24.3804570340205,27.0114072580518,15.3803315110679,17.1657521242344,10.2295763274784
"HSPA14",3.79713142489356,1.19142658561296,1.63947828419571,1.87541977184773,0,2.46085304177087,9.41347697135433,7.67218224560877
"SIRT7",0,0,3.27895656839141,3.75083954369546,3.37642590725647,2.46085304177087,2.76866969745716,0
"IFT140",1.26571047496452,2.38285317122591,1.63947828419571,0,3.37642590725647,0.615213260442717,5.53733939491431,5.11478816373918
"AGMO",1.26571047496452,2.38285317122591,1.63947828419571,0,0,0,0,0
"TLR5",0,0,0,0,1.68821295362824,0,1.10746787898286,2.55739408186959
"USP7",31.642761874113,28.594238054711,21.3132176945442,15.0033581747818,27.0114072580518,31.3758762825786,50.9435224332117,15.3443644912175
"NHLRC1",1.26571047496452,1.19142658561296,0,0,0,0,1.10746787898286,0
"ZNF385C",1.26571047496452,0,0,0,1.68821295362824,1.23042652088543,0,0
"MAGEH1",7.59426284978712,3.57427975683887,13.1158262735656,7.50167908739092,1.68821295362824,5.53691934398445,7.1985412133886,2.55739408186959
"TET3",6.3285523748226,11.9142658561296,9.83686970517423,18.7541977184773,21.9467683971671,10.4586254275262,6.09107333440574,2.55739408186959
"ZNF286A",5.06284189985808,4.76570634245183,3.27895656839141,3.75083954369546,8.44106476814118,1.23042652088543,1.66120181847429,7.67218224560877
"ISG15",0,0,1.63947828419571,3.75083954369546,5.06463886088471,2.46085304177087,1.10746787898286,7.67218224560877
"EXD3",2.53142094992904,0,3.27895656839141,11.2525186310864,8.44106476814118,4.30649282309902,6.64480727389717,7.67218224560877
"C17orf97",1.26571047496452,0,0,1.87541977184773,0,0.615213260442717,1.10746787898286,0
"ZKSCAN4",1.26571047496452,0,1.63947828419571,3.75083954369546,0,0.615213260442717,0.553733939491431,0
"RGPD1",0,7.14855951367774,3.27895656839141,13.1279384029341,1.68821295362824,4.30649282309902,0,2.55739408186959
"SAMD11",1.26571047496452,1.19142658561296,0,0,0,1.84563978132815,0,0
"HAPLN4",7.59426284978712,0,0,7.50167908739092,23.6349813507953,8.61298564619804,3.32240363694859,0
"ERC2",29.1113409241839,22.6371051266462,19.6737394103485,28.131296577716,18.5703424899106,9.84341216708347,9.96721091084576,2.55739408186959
"B3GLCT",2.53142094992904,2.38285317122591,0,3.75083954369546,0,1.23042652088543,4.42987151593145,0
"SPRY4",3.79713142489356,3.57427975683887,3.27895656839141,3.75083954369546,8.44106476814118,2.46085304177087,4.42987151593145,2.55739408186959
"TRPV2",0,1.19142658561296,0,0,1.68821295362824,0.615213260442717,2.21493575796572,0
"C2orf88",1.26571047496452,2.38285317122591,1.63947828419571,1.87541977184773,0,1.23042652088543,0,0
"TMEM203",2.53142094992904,0,6.55791313678282,9.37709885923866,1.68821295362824,3.07606630221359,2.76866969745716,0
"KBTBD12",1.26571047496452,3.57427975683887,1.63947828419571,0,1.68821295362824,2.46085304177087,2.21493575796572,2.55739408186959
"THSD4",3.79713142489356,4.76570634245183,8.19739142097853,9.37709885923866,5.06463886088471,7.38255912531261,2.21493575796572,7.67218224560877
"GABRD",1.26571047496452,7.14855951367774,3.27895656839141,9.37709885923866,11.8174906753977,12.3042652088543,17.1657521242344,0
"TCEA1",8.85997332475164,10.7228392705166,16.3947828419571,11.2525186310864,5.06463886088471,12.3042652088543,10.5209448503372,5.11478816373918
"NHEJ1",0,0,1.63947828419571,0,0,1.84563978132815,2.21493575796572,0
"FANCA",0,1.19142658561296,1.63947828419571,0,0,1.84563978132815,2.21493575796572,0
"SECISBP2",10.1256837997162,7.14855951367774,6.55791313678282,5.62625931554319,3.37642590725647,7.99777238575532,7.75227515288003,5.11478816373918
"SEMA4D",22.7827885493614,14.2971190273555,13.1158262735656,7.50167908739092,8.44106476814118,7.99777238575532,9.41347697135433,15.3443644912175
"DIPK1C",2.53142094992904,0,1.63947828419571,0,0,2.46085304177087,1.66120181847429,0
"DNAH17",2.53142094992904,2.38285317122591,4.91843485258712,0,3.37642590725647,0.615213260442717,2.21493575796572,0
"MCRS1",3.79713142489356,2.38285317122591,0,5.62625931554319,3.37642590725647,4.30649282309902,4.98360545542288,0
"FANCM",1.26571047496452,1.19142658561296,3.27895656839141,3.75083954369546,0,0.615213260442717,2.76866969745716,0
"ZNF70",1.26571047496452,1.19142658561296,3.27895656839141,0,1.68821295362824,0.615213260442717,1.66120181847429,2.55739408186959
"CARD9",3.79713142489356,0,0,1.87541977184773,1.68821295362824,0,0,0
"PEAR1",1.26571047496452,1.19142658561296,0,1.87541977184773,1.68821295362824,3.6912795626563,0,10.2295763274784
"ZFP69B",2.53142094992904,1.19142658561296,3.27895656839141,0,3.37642590725647,0.615213260442717,2.21493575796572,0
"ZFP69",0,0,0,1.87541977184773,3.37642590725647,0.615213260442717,0,2.55739408186959
"H1-2",2.53142094992904,2.38285317122591,0,0,0,1.23042652088543,3.32240363694859,7.67218224560877
"PLSCR3",0,1.19142658561296,1.63947828419571,1.87541977184773,5.06463886088471,0,2.21493575796572,0
"PABIR1",1.26571047496452,7.14855951367774,6.55791313678282,0,1.68821295362824,0.615213260442717,1.10746787898286,5.11478816373918
"PALM3",1.26571047496452,0,0,3.75083954369546,3.37642590725647,0,0.553733939491431,2.55739408186959
"SHISA7",7.59426284978712,10.7228392705166,9.83686970517423,5.62625931554319,8.44106476814118,6.76734586486989,9.41347697135433,0
"ZFTRAF1",6.3285523748226,2.38285317122591,0,1.87541977184773,6.75285181451294,6.15213260442717,4.42987151593145,7.67218224560877
"DNER",16.4542361745388,16.6799721985814,27.871130831327,16.8787779466296,10.1292777217694,31.9910895430213,61.4644672835488,23.0165467368263
"KLHL17",1.26571047496452,0,0,1.87541977184773,0,1.84563978132815,0.553733939491431,2.55739408186959
"RINL",0,1.19142658561296,0,0,0,1.23042652088543,0.553733939491431,7.67218224560877
"TPRG1",1.26571047496452,1.19142658561296,0,0,3.37642590725647,0.615213260442717,0,0
"MORN2",0,1.19142658561296,0,0,0,1.23042652088543,2.21493575796572,0
"RTP5",0,1.19142658561296,0,1.87541977184773,0,3.07606630221359,2.76866969745716,2.55739408186959
